time,T0,T1,T2,T3,H0
118.046428,56.94,4.16,4.64,28.25,86.0
118.310716,57.63,3.58,3.58,28.16,79.0
118.57472,56.94,2.79,3.09,28.25,86.0
118.83944,57.22,3.28,3.28,28.25,83.0
119.104208,56.8,3.58,4.35,28.16,87.0
119.368684,57.36,3.87,4.83,28.16,82.0
119.632548,57.22,4.35,5.69,28.25,83.0
119.897188,57.49,4.54,5.4,28.16,81.0
120.1609,56.94,3.87,4.16,28.25,86.0
120.425116,57.08,3.58,3.48,28.25,85.0
120.690076,57.36,2.99,3.19,28.25,82.0
120.954456,57.08,2.59,2.99,28.25,85.0
121.219504,57.08,3.28,3.67,28.25,85.0
121.48414,57.49,3.77,4.74,28.25,81.0
121.74718,57.36,4.45,5.87,28.52,83.0
122.011424,57.36,4.74,5.87,28.07,83.0
122.275116,56.94,3.67,3.77,28.25,87.0
122.538628,57.08,3.58,3.19,28.25,86.0
122.803236,57.22,3.19,3.48,28.25,84.0
123.067308,57.08,3.58,3.97,28.25,86.0
123.331984,57.49,3.87,4.83,28.25,82.0
123.596232,57.08,4.26,5.31,28.16,86.0
123.860432,56.8,4.83,5.87,28.16,89.0
124.125004,57.36,4.45,5.5,28.16,83.0
124.389292,57.49,3.87,4.45,28.25,82.0
124.653372,56.94,3.58,3.77,28.25,87.0
124.917368,57.22,2.89,2.99,28.07,85.0
125.181984,56.52,3.48,3.97,28.25,92.0
125.446592,57.36,3.87,4.45,28.25,84.0
125.710732,57.22,4.45,5.59,28.34,85.0
125.975284,57.77,4.64,5.87,28.25,80.0
126.239212,58.04,4.93,5.87,28.52,77.0
126.50334,57.63,3.87,4.35,28.43,81.0
126.766964,57.08,3.28,3.28,28.25,87.0
127.031632,57.08,3.38,3.38,28.34,87.0
127.295956,57.22,3.48,3.97,28.16,85.0
127.559972,57.36,3.87,5.21,28.16,84.0
127.82352,57.36,4.74,6.06,28.25,84.0
128.087728,57.36,4.83,6.16,28.34,84.0
128.351716,57.49,3.97,4.06,28.34,83.0
